Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2022;8478 ;8682;11135;84025;9;2.00;4;1;0;3;9;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;SPORT FC;MASCULINO;Latina
2022;8478 ;8682;11135;84136;6;7.00;4;2;1;1;12;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Welcome Office ;MASCULINO;Latina
2022;8478 ;8682;11135;84084;8;4.00;4;1;1;2;8;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Minavo de Kiev;MASCULINO;Latina
2022;8478 ;8682;11135;83077;10;.00;3;0;0;3;4;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Punto de Encuentro;MASCULINO;Latina
2022;8478 ;8682;11135;83330;11;.00;4;0;0;4;2;18;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Olimpiacos de leon;MASCULINO;Latina
2022;8478 ;8682;11135;83059;12;.00;4;0;0;4;5;22;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Parlita FC ;MASCULINO;Latina
2022;8478 ;8682;11135;83395;7;5.00;4;2;0;2;13;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;MELVIN FC;MASCULINO;Latina
2022;8473 ;8667;10302;83234;3;9.00;4;3;0;1;25;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHM SAB  MAÑ 2 FS SEN  MAS;FUTBOL SALA;SENIOR ;JUGOPLASTIKA;MASCULINO;Chamartín
2022;8473 ;8667;10302;83696;1;9.00;3;3;0;0;15;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHM SAB  MAÑ 2 FS SEN  MAS;FUTBOL SALA;SENIOR ;EL DOBLE F.S;MASCULINO;Chamartín
2022;8473 ;8667;10302;83804;4;7.00;3;2;1;0;12;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHM SAB  MAÑ 2 FS SEN  MAS;FUTBOL SALA;SENIOR ;RONCAL F.C;MASCULINO;Chamartín
2022;8473 ;8667;10302;82432;2;9.00;4;3;0;1;20;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHM SAB  MAÑ 2 FS SEN  MAS;FUTBOL SALA;SENIOR ;MAKAVI EL GRAN AZUL;MASCULINO;Chamartín
2022;8473 ;8667;10302;82875;6;4.00;3;1;1;1;8;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHM SAB  MAÑ 2 FS SEN  MAS;FUTBOL SALA;SENIOR ;Kikos Team;MASCULINO;Chamartín
2022;8473 ;8667;10302;82822;5;6.00;3;2;0;1;15;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CHM SAB  MAÑ 2 FS SEN  MAS;FUTBOL SALA;SENIOR ;DONIS Y ANTONIOS;MASCULINO;Chamartín
